#Angle [deg]        Force [N]   
      49.2 	 -872431.944034
      49.3 	 -869490.275349
      49.4 	 -866559.525342
      49.5 	 -863639.653679
      49.6 	 -860730.620028
      49.7 	 -857832.384057
      49.8 	 -854944.905433
      49.9 	 -852068.143824
      50.0 	 -849202.058896
      50.1 	 -846346.607882
      50.2 	 -843501.738271
      50.3 	 -840667.395114
      50.4 	 -837843.523464
      50.5 	 -835030.068375
      50.6 	 -832226.974898
      50.7 	 -829434.188087
      50.8 	 -826651.652993
      50.9 	 -823879.314670
      51.0 	 -821117.118171
      51.1 	 -818365.012841
      51.2 	 -815622.965202
      51.3 	 -812890.946069
      51.4 	 -810168.926257
      51.5 	 -807456.876580
      51.6 	 -804754.767853
      51.7 	 -802062.570893
      51.8 	 -799380.256512
      51.9 	 -796707.795527
      52.0 	 -794045.158752
      52.1 	 -791392.314521
      52.2 	 -788749.221243
      52.3 	 -786115.834845
      52.4 	 -783492.111254
      52.5 	 -780878.006400
      52.6 	 -778273.476208
      52.7 	 -775678.476607
      52.8 	 -773092.963524
      52.9 	 -770516.892887
      53.0 	 -767950.220623
      53.1 	 -765392.906693
      53.2 	 -762844.927185
      53.3 	 -760306.262221
      53.4 	 -757776.891923
      53.5 	 -755256.796412
      53.6 	 -752745.955810
      53.7 	 -750244.350239
      53.8 	 -747751.959819
      53.9 	 -745268.764673
      54.0 	 -742794.744923
      54.1 	 -740329.868485
      54.2 	 -737874.054465
      54.3 	 -735427.209762
      54.4 	 -732989.241277
      54.5 	 -730560.055910
      54.6 	 -728139.560562
      54.7 	 -725727.662132
      54.8 	 -723324.267522
      54.9 	 -720929.283631
      55.0 	 -718542.617360
      55.1 	 -716164.196787
      55.2 	 -713794.034701
      55.3 	 -711432.165070
      55.4 	 -709078.621860
      55.5 	 -706733.439040
      55.6 	 -704396.650575
      55.7 	 -702068.290434
      55.8 	 -699748.392584
      55.9 	 -697436.990992
      56.0 	 -695134.119624
      56.1 	 -692839.791974
      56.2 	 -690553.939632
      56.3 	 -688276.473717
      56.4 	 -686007.305344
      56.5 	 -683746.345630
      56.6 	 -681493.505692
      56.7 	 -679248.696646
      56.8 	 -677011.829610
      56.9 	 -674782.815700
      57.0 	 -672561.566033
      57.1 	 -670348.005928
      57.2 	 -668142.117509
      57.3 	 -665943.897103
      57.4 	 -663753.341037
      57.5 	 -661570.445638
      57.6 	 -659395.207234
      57.7 	 -657227.622150
      57.8 	 -655067.686713
      57.9 	 -652915.397251
      58.0 	 -650770.750090
      58.1 	 -648633.737118
      58.2 	 -646504.332468
      58.3 	 -644382.505833
      58.4 	 -642268.226907
      58.5 	 -640161.465383
      58.6 	 -638062.190955
      58.7 	 -635970.373316
      58.8 	 -633885.982160
      58.9 	 -631808.987180
      59.0 	 -629739.358070
      59.1 	 -627677.061430
      59.2 	 -625622.051483
      59.3 	 -623574.279359
      59.4 	 -621533.696187
      59.5 	 -619500.253097
      59.6 	 -617473.901219
      59.7 	 -615454.591682
      59.8 	 -613442.275617
      59.9 	 -611436.904152
      60.0 	 -609438.428418
      60.1 	 -607446.803792
      60.2 	 -605462.002646
      60.3 	 -603484.001601
      60.4 	 -601512.777277
      60.5 	 -599548.306294
      60.6 	 -597590.565273
      60.7 	 -595639.530832
      60.8 	 -593695.179594
      60.9 	 -591757.488178
      61.0 	 -589826.433204
      61.1 	 -587901.996425
      61.2 	 -585984.180122
      61.3 	 -584072.991707
      61.4 	 -582168.438594
      61.5 	 -580270.528196
